Humidity,Apparent Temperature (C)
0.29,23.83888889
0.29,23.83888889
0.33,22.73333333
0.35,22.15
0.41,19.90555556
0.49,17.36111111
0.5,17.01111111
0.52,16.93888889
0.56,15.42777778
0.59,14.23333333
0.53,16.20555556
0.54,16.26111111
0.54,15.74444444
0.6,15.78888889
0.6,15.40555556
0.6,15.76111111
0.6,15.83333333
0.6,15.91666667
0.56,16.98888889
0.57,17.63888889
0.54,19.81111111
0.49,20.96666667
0.53,22.12777778
0.48,22.36111111
0.45,23.83888889
0.48,22.8
0.47,22.88888889
0.49,22.65555556
0.58,19.97222222
0.64,18.15555556
0.73,16.08333333
0.76,15.97222222
0.73,15.62777778
0.77,14.46666667
0.8,13.47222222
0.77,14.04444444
0.8,12.01111111
0.78,12.98333333
0.72,14.62777778
0.73,15.95555556
0.72,17.04444444
0.73,17.68888889
0.6,20.95555556
0.53,22.68888889
0.46,24.71666667
0.43,25.97222222
0.4,26.87222222
0.39,26.73888889
0.38,27.25555556
0.39,26.95
0.39,26.84444444
0.43,25.94444444
0.54,22.15
0.61,20.12777778
0.69,18.72777778
0.67,19.12222222
0.6,20.06111111
0.61,19.10555556
0.63,17.98888889
0.61,17.70555556
0.61,17.6
0.62,17.52777778
0.64,17.82222222
0.68,15.91111111
0.68,15.88888889
0.61,17.75
0.5,22.06666667
0.42,23.75
0.4,24.83888889
0.4,25.99444444
0.58,22.56666667
0.47,25.38888889
0.42,26.96666667
0.42,26.74444444
0.41,26.77222222
0.62,21.91666667
0.75,19.75
0.96,17.61111111
0.96,17.55
0.9,16.47777778
0.84,15.47777778
0.78,17.75555556
0.76,17.71111111
0.82,16.42777778
0.87,15.13888889
0.87,14.51111111
0.83,15.26666667
0.59,18.54444444
0.6,19.63888889
0.58,21.87222222
0.51,23.71666667
0.45,25.88888889
0.4,26.82222222
0.37,28.17777778
0.34,28.97777778
0.32,29.75555556
0.31,31.02777778
0.3,30.90555556
0.29,30.77222222
0.29,29.66111111
0.36,27.15555556
0.45,24.02222222
0.5,22.08333333
0.55,21.41666667
0.52,21.28888889
0.8,14.88333333
0.82,14.37777778
0.79,14.37222222
0.78,13.77222222
0.76,13.7
0.87,12.60555556
1,11.06666667
0.93,11.06666667
0.94,10.98333333
1,11.08888889
1,11.08888889
0.99,11.12777778
0.93,12.17222222
0.92,12.26666667
0.87,12.15555556
0.97,11.33888889
0.84,12.37777778
0.85,11.34444444
0.74,12.28888889
0.86,11.13333333
0.86,11.07222222
0.81,10.91111111
0.87,9.15
0.87,7.905555556
0.84,10.19444444
0.87,7.561111111
0.9,7.388888889
0.9,8.038888889
0.93,5.477777778
0.93,4.45
0.93,3.405555556
0.87,5.316666667
0.83,7.711111111
0.67,12.11666667
0.64,13.84444444
0.53,14.99444444
0.55,16.13333333
0.43,17.19444444
0.39,17.27777778
0.36,17.82222222
0.37,17.82222222
0.36,17.36666667
0.44,16.2
0.64,12.75555556
0.75,10.19444444
0.88,8.844444444
0.89,8.288888889
0.89,7.661111111
0.96,6.088888889
0.96,5.511111111
0.93,5.472222222
0.96,5.466666667
0.99,4.288888889
0.96,3.355555556
0.93,4.961111111
0.93,4.983333333
0.84,7.722222222
0.65,12.59444444
0.53,15.95
0.43,17.66666667
0.4,18.86111111
0.35,19.99444444
0.34,21.03333333
0.33,22.12777778
0.33,22.10555556
0.36,21.34444444
0.47,18.99444444
0.53,17.17222222
0.69,14.24444444
0.78,12.73333333
0.86,12.2
0.72,13.03888889
0.76,12.57222222
0.81,11.60555556
0.88,10.96666667
0.86,12.2
0.86,12.19444444
0.87,11.35555556
0.93,10.05
0.93,10.02777778
0.79,14.53333333
0.71,16.11666667
0.64,17.71111111
0.56,19.70555556
0.57,19.81666667
0.56,20.99444444
0.48,22.24444444
0.48,22.17222222
0.48,22.19444444
0.45,22.31111111
0.56,20.01666667
0.65,17.68333333
0.81,15.18333333
0.9,13.79444444
0.9,13.23888889
0.9,12.82777778
0.93,12.68333333
0.93,11.64444444
0.93,11.41666667
0.86,13.72222222
0.86,13.83888889
0.87,13.31111111
0.84,14.75
0.84,14.77777778
0.75,16.71111111
0.64,19.72222222
0.54,22.52222222
0.46,24.61666667
0.39,26.90555556
0.41,27.06666667
0.37,28.03888889
0.34,28.92222222
0.35,27.2
0.37,28.06111111
0.44,26.12777778
0.53,22.84444444
0.59,21.22222222
0.64,19.88333333
0.64,20.34444444
0.7,19.24444444
0.7,18.63888889
0.74,17.59444444
0.77,17.25
0.61,20.92222222
0.61,20.3
0.71,18.65555556
0.79,17.66111111
0.85,17.61666667
0.85,17.61111111
0.74,18.79444444
0.5,22.03888889
0.49,22.53333333
0.45,23.77222222
0.45,23.88888889
0.39,24.94444444
0.36,26.01666667
0.34,26.03888889
0.34,25.96111111
0.39,23.83888889
0.61,18.88333333
0.67,17.26111111
0.73,16.08888889
0.75,15.53333333
0.72,16.02777778
0.73,14.88888889
0.71,14.86111111
0.73,14.07222222
0.81,12.73333333
0.76,14.79444444
0.78,13.50555556
0.84,12.66666667
0.84,13.70555556
0.74,15.85555556
0.62,19.91111111
0.51,23.75
0.43,25.9
0.35,27.15
0.33,27.92222222
0.31,28.53333333
0.29,28.64444444
0.27,28.49444444
0.29,27.65555556
0.39,26.06111111
0.48,22.77777778
0.56,21.05
0.58,19.88888889
0.52,20.42222222
0.53,19.47777778
0.58,18.33333333
0.65,16.68888889
0.66,16.92222222
0.67,16.13333333
0.7,15.57777778
0.75,14.63333333
0.72,15.02222222
0.72,15.04444444
0.66,17.73333333
0.53,22.15555556
0.44,25.99444444
0.37,28.1
0.32,29.92222222
0.28,30.63888889
0.26,30.23888889
0.29,29.61111111
0.31,28.85555556
0.31,28.74444444
0.35,27.16666667
0.48,23.96111111
0.48,23.89444444
0.59,21.20555556
0.57,22.17777778
0.6,20.90555556
0.63,20.53333333
0.67,19.63333333
0.58,21.81111111
0.63,20.98888889
0.66,20.40555556
0.68,19.75
0.65,16.94444444
0.74,15.90555556
0.86,15.01111111
0.93,13.89444444
0.92,14.01111111
0.92,14.17222222
0.92,15.12222222
0.86,16.26111111
0.81,17.12777778
0.8,17.34444444
0.77,17.87777778
0.73,17.74444444
0.8,17.25
0.86,16.13888889
0.92,15.14444444
0.99,15.00555556
0.96,15.00555556
0.96,14.93888889
0.96,14.93888889
0.96,14.40555556
0.95,14.23888889
0.96,13.80555556
1,12.73888889
0.99,12.35555556
1,12.13888889
1,12.73888889
0.99,14.87222222
0.84,17.69444444
0.83,18.82777778
0.78,19.90555556
0.77,20.00555556
0.72,22.17777778
0.71,22.46111111
0.68,23.88888889
0.68,23.91666667
0.67,24.13333333
0.76,22.2
0.87,20
0.86,20.20555556
0.88,19.88333333
0.82,20.34444444
0.83,19.55
0.51,21.32222222
0.61,19.19444444
0.66,17.43333333
0.71,16.06111111
0.73,15.51111111
0.77,14.67777778
0.79,14.86111111
0.67,17.50555556
0.53,21.61666667
0.45,23.91666667
0.34,26.71666667
0.31,27.63888889
0.29,28.65555556
0.27,29.61666667
0.26,30.35
0.26,30.62777778
0.26,30.62777778
0.24,30.33888889
0.25,29.43888889
0.34,26.68888889
0.43,23.13333333
0.55,22.11111111
0.54,21.43888889
0.6,19.7
0.75,20.34444444
0.87,18.37777778
0.83,19.11111111
0.93,17.26666667
0.82,19.30555556
0.9,17.85555556
0.99,16.17777778
0.93,17.12777778
0.9,18.66666667
0.84,18.82222222
0.78,19.91111111
0.72,22.15
0.7,22.75555556
0.62,24.88333333
0.58,24.90555556
0.54,25.97222222
0.54,25.95
0.57,24.92777778
0.7,22.73333333
0.67,22.10555556
0.68,21.15555556
0.63,19.97777778
0.65,19.42222222
0.66,18.83888889
0.61,19.88333333
0.52,20.85555556
0.55,19.28333333
0.57,18.27222222
0.61,16.6
0.67,16.28888889
0.72,16.07222222
0.66,17.62222222
0.47,21.66666667
0.39,23.79444444
0.34,26.08888889
0.3,26.57777778
0.29,27.65
0.27,28.53333333
0.23,29.21666667
0.23,29.35
0.23,29.31111111
0.25,29.34444444
0.29,28.66111111
0.37,26.83333333
0.48,23.86111111
0.54,23.66111111
0.51,23.62222222
0.54,22.27777778
0.66,18.77777778
0.68,17.68888889
0.74,17.5
0.71,19.68333333
0.74,19.24444444
0.81,17.75555556
0.89,14.25555556
0.83,17.87222222
0.79,19.75
0.66,22.69444444
0.54,24.88888889
0.46,27.63333333
0.37,29.28888889
0.37,29.32222222
0.32,29.77222222
0.33,29.03888889
0.34,29.00555556
0.34,28.16666667
0.35,27.25555556
0.39,26.18333333
0.43,24.94444444
0.51,23.89444444
0.53,23.35555556
0.61,23.2
0.62,23.2
0.66,22.64444444
0.75,20.80555556
0.72,21.45555556
0.69,21.47777778
0.75,20.37222222
0.79,19.88333333
0.74,20.90555556
0.75,20.89444444
0.69,22.06666667
0.73,22.11111111
0.66,22.71111111
0.72,22.53333333
0.63,23.68888889
0.67,23.56666667
0.66,22.69444444
0.58,24.85555556
0.52,25.60555556
0.55,24.83333333
0.62,23.62777778
0.68,21.17222222
0.72,18.86111111
0.58,18.28333333
0.56,17.18888889
0.63,14.99444444
0.62,15.87777778
0.68,14.75555556
0.72,13.21666667
0.74,12.68333333
0.8,11.68888889
0.81,10.90555556
0.81,12.04444444
0.65,15.48888889
0.53,17.59444444
0.45,19.83888889
0.41,20.78888889
0.35,22.08333333
0.32,22.70555556
0.29,23.66666667
0.24,23.86111111
0.24,23.88333333
0.24,23.97222222
0.26,22.8
0.29,20.01666667
0.37,17.42777778
0.45,15.97777778
0.49,14.82222222
0.57,13.70555556
0.62,12.13888889
0.65,12.21666667
0.64,11.89444444
0.67,10.64444444
0.69,10.03888889
0.7,10.83888889
0.78,8.938888889
0.68,13.65
0.58,17.22222222
0.47,21
0.34,24.75
0.34,25.85
0.34,26.66666667
0.33,27.01111111
0.31,27.65
0.31,27.78888889
0.31,27.8
0.33,27.08888889
0.34,26.7
0.38,23.90555556
0.47,21.21111111
0.57,17.80555556
0.64,17.68888889
0.64,17.18888889
0.66,15.93333333
0.7,14.38333333
0.73,14.73333333
0.78,14.21666667
0.78,13.2
0.81,12.13888889
0.86,12.22222222
0.69,15.88888889
0.63,18.73333333
0.49,22.61666667
0.42,24.88333333
0.36,26.08888889
0.37,26.84444444
0.35,27.13888889
0.32,27.77222222
0.29,27.68333333
0.27,27.58888889
0.27,27.54444444
0.28,26.83333333
0.37,23.88333333
0.41,22.05
0.44,20.86111111
0.46,20.76666667
0.46,20.7
0.82,-2.622222222
0.82,-2.388888889
0.88,-2.85
0.85,-3.638888889
0.85,-3.65
0.82,-2.75
0.82,-3.9
0.91,-3.822222222
0.97,-3.533333333
0.81,-1.272222222
0.75,-1.155555556
0.65,1.5
0.64,3.394444444
0.64,5.694444444
0.52,6.327777778
0.49,6.944444444
0.44,7.211111111
0.48,7.188888889
0.49,7.755555556
0.6,6.038888889
0.73,5.088888889
0.7,3.033333333
0.68,3.35
0.85,1.172222222
0.96,6.488888889
0.96,5.766666667
0.96,5.388888889
0.96,5.094444444
1,4.516666667
0.99,4.783333333
1,5.516666667
0.99,6.483333333
0.93,6.905555556
0.99,6.616666667
0.92,10.11666667
0.82,12.51666667
0.66,13.90555556
0.61,14.97777778
0.59,15.75555556
0.55,16.13333333
0.48,17.06111111
0.49,15.83333333
0.53,15.92222222
0.66,12.12777778
0.74,10.27222222
0.83,8.905555556
0.81,8.305555556
0.89,7.527777778
0.93,6.694444444
0.89,4.855555556
0.93,5.905555556
0.93,4.333333333
0.95,5.011111111
0.98,4.183333333
0.92,1.822222222
0.99,4.988888889
0.89,8.788888889
0.72,12.71111111
0.55,14.97777778
0.51,15.93888889
0.48,16.18333333
0.43,17.26666667
0.45,17.68333333
0.45,17.82777778
0.45,17.82777778
0.47,17.26111111
0.47,17.26666667
0.6,15.01666667
0.64,13.88333333
0.74,12.2
0.74,11.6
0.77,10.56666667
0.7,10.99444444
0.75,7.966666667
0.78,7.555555556
0.85,6.555555556
0.86,6.583333333
0.89,6.116666667
0.89,5.888888889
0.89,7.194444444
0.91,8.094444444
0.91,10.21111111
0.81,13.01666667
0.65,16.13888889
0.62,17.17777778
0.64,17.89444444
0.6,19.14444444
0.52,19.99444444
0.57,19.92222222
0.47,20.56666667
0.73,17.74444444
0.72,17.16666667
0.76,16.11666667
0.78,14.92777778
0.86,12.75555556
0.9,13.29444444
0.87,13.58888889
0.93,12.47777778
0.93,10.61111111
0.96,8.577777778
0.96,7.733333333
0.99,8.194444444
1,6.833333333
1,7.544444444
0.93,10.03333333
0.92,11.22777778
0.76,13.91111111
0.61,15.84444444
0.48,17.22222222
0.46,17.75555556
0.48,17.70555556
0.43,18.79444444
0.37,17.77777778
0.39,17.77777778
0.35,17.75555556
0.44,16.03888889
0.59,12.45555556
0.71,8.955555556
0.69,10.35
0.77,8.194444444
0.75,6.233333333
0.8,4.9
0.79,6.211111111
0.8,4.794444444
0.8,5.227777778
0.86,4.855555556
0.87,4.116666667
0.84,6.916666667
0.68,11.65555556
0.58,13.89444444
0.48,16.06666667
0.41,17.08888889
0.37,17.77777778
0.35,17.72777778
0.36,17.64444444
0.36,17.31111111
0.34,17.8
0.37,17.26111111
0.4,16.20555556
0.42,15.01666667
0.52,12.93888889
0.6,11.15555556
0.7,8.894444444
0.71,8.555555556
0.83,6.116666667
0.89,5.333333333
0.89,5.872222222
0.96,3.9
0.89,3.433333333
0.93,3.527777778
0.93,1.222222222
0.87,4.7
0.73,7.355555556
0.66,11.13333333
0.55,12.82222222
0.51,13.88333333
0.44,15.99444444
0.44,17.06111111
0.37,16.07777778
0.34,17.12777778
0.31,17.17222222
0.34,16.13333333
0.39,16.08333333
0.46,13.86111111
0.54,11.28888889
0.61,10.90555556
0.64,10.16111111
0.77,7.738888889
0.82,6.5
0.86,4.055555556
0.85,3.883333333
0.89,2.844444444
0.89,2.222222222
0.9,2.522222222
0.93,2.916666667
0.83,5.427777778
0.68,10.65
0.59,12.71111111
0.51,15
0.45,16.06666667
0.43,17.77777778
0.36,17.82222222
0.36,18.76666667
0.34,18.91111111
0.33,18.93333333
0.33,18.84444444
0.39,17.84444444
0.43,16.22777778
0.55,13.13333333
0.65,12.10555556
0.69,10.92777778
0.75,9.405555556
0.86,7.616666667
0.88,7.133333333
0.91,5.238888889
0.89,5.333333333
0.86,5.216666667
0.89,3.772222222
0.92,3.75
0.84,8.483333333
0.73,12.35
0.54,15.09444444
0.51,17.26666667
0.42,18.75555556
0.37,18.93333333
0.36,20.02222222
0.29,21
0.31,21.13333333
0.29,22.17222222
0.3,21.05
0.35,20.01666667
0.37,18.88333333
0.4,17.06666667
0.55,12.82222222
0.58,12.61111111
0.72,10.21666667
0.77,9.305555556
0.88,8.288888889
0.87,6.461111111
0.92,6.644444444
0.92,6.033333333
0.95,6.133333333
0.99,5.927777778
0.83,9.733333333
0.66,14.37777778
0.46,17.68888889
0.4,18.91111111
0.36,20.78888889
0.3,22.2
0.32,22.22222222
0.28,22.2
0.26,22.77777778
0.29,22.8
0.28,22.59444444
0.3,22.19444444
0.32,21.08333333
0.53,16.33333333
0.66,13.86666667
0.6,14.26111111
0.72,12.12777778
0.76,10.51111111
0.69,11.87777778
0.72,10.9
0.77,7.761111111
0.78,6.255555556
0.77,6.405555556
0.77,5.255555556
0.67,10.84444444
0.62,12.53888889
0.49,16.03888889
0.48,16.78333333
0.37,18.94444444
0.35,20.11666667
0.31,21.17777778
0.28,22.13333333
0.27,22.26666667
0.28,22.26666667
0.27,22.15
0.29,21.15555556
0.37,17.87222222
0.4,16.24444444
0.55,12.85
0.61,11.66666667
0.66,11.43333333
0.88,2.761111111
0.92,0.855555556
0.92,-0.4
0.89,-0.394444444
0.96,-0.316666667
0.92,-0.372222222
0.95,-2.15
0.88,-1.766666667
0.95,-2.133333333
0.88,-0.683333333
0.86,0.022222222
0.82,1.516666667
0.79,2.722222222
0.76,3.494444444
0.8,3.327777778
0.86,3.65
0.93,3.488888889
0.99,3.544444444
1,3.383333333
1,4.044444444
0.99,4.066666667
1,3.677777778
1,5.027777778
1,4.172222222
0.71,10.39444444
0.85,8.244444444
0.87,7.833333333
0.8,8.616666667
0.86,7.044444444
0.85,5.061111111
0.99,4.933333333
0.83,8.761111111
0.65,13.66666667
0.54,17.51111111
0.38,20.75
0.37,21.76666667
0.38,22.2
0.38,22.77777778
0.37,22.78333333
0.4,22.82222222
0.4,22.82222222
0.41,22.27777778
0.45,22.19444444
0.48,20.01666667
0.55,17.45555556
0.66,16.11666667
0.68,14.42777778
0.68,14.91666667
0.67,14.88333333
0.67,14.35
0.7,13.05
0.72,12.70555556
0.74,11.64444444
0.79,10.30555556
0.88,7.094444444
0.77,11
0.73,12.58888889
0.62,14.97777778
0.54,17.2
0.52,18.73333333
0.49,19.97222222
0.46,21.08333333
0.39,22.57222222
0.38,22.72777778
0.36,23.83888889
0.37,22.75555556
0.39,22.15
0.53,19.90555556
0.6,17.3
0.71,14.92777778
0.69,14.88333333
0.67,15.13888889
0.73,12.77777778
0.76,11.68888889
0.77,11.62777778
0.74,10.98888889
0.8,7.805555556
0.78,7.566666667
0.88,6.272222222
0.79,10.99444444
0.69,14.41666667
0.62,16.01666667
0.6,17.75555556
0.51,19.73333333
0.46,21.11111111
0.43,22.17222222
0.39,22.66666667
0.36,23.86111111
0.36,23.86111111
0.35,23.66666667
0.39,22.2
0.53,19.86666667
0.64,17.13888889
0.82,14.05555556
0.77,13.91666667
0.76,14.78888889
0.76,14.17222222
0.78,13.63888889
0.81,12.67777778
0.8,12.66666667
0.78,12.03888889
0.82,12.11666667
0.81,12.08333333
0.9,12.68888889
0.75,15.83333333
0.65,17.64444444
0.56,18.82222222
0.54,19.75555556
0.46,21.11666667
0.39,22.15555556
0.39,22.02222222
0.37,22.77777778
0.29,22.8
0.32,22.61666667
0.32,22.70555556
0.35,21.03888889
0.43,17.99444444
0.52,16.07222222
0.63,14.40555556
0.67,13.01111111
0.76,11.70555556
0.73,11.12777778
0.75,10.76111111
0.77,10.47777778
0.77,9.9
0.77,8.955555556
0.83,7.755555556
0.8,11.03333333
0.55,16.73333333
0.44,19.81666667
0.34,22.10555556
0.29,22.59444444
0.3,24.83888889
0.27,23.88888889
0.29,24.63888889
0.28,25
0.24,26.03888889
0.27,24.8
0.3,24.95
0.34,22.75555556
0.48,18.31666667
0.61,16.08888889
0.65,15.93333333
0.71,14.31111111
0.75,13.61666667
0.8,11.53333333
0.8,12.7
0.83,11.41666667
0.86,9.844444444
0.91,8.705555556
0.95,8.777777778
0.83,12.53333333
0.6,16.98333333
0.52,21.11111111
0.38,22.75555556
0.32,24.7
0.3,26.11111111
0.26,26.36666667
0.27,26.49444444
0.26,26.73888889
0.24,26.31111111
0.26,26.21666667
0.27,26.38888889
0.32,24.87777778
0.42,20.37777778
0.52,17.22222222
0.55,16.56111111
0.66,14.25
0.69,13.75555556
0.74,12.13888889
0.78,11.90555556
0.89,11.02222222
0.89,9.911111111
0.87,10
0.86,9.888888889
0.83,13.68888889
0.65,17.56666667
0.52,21.13888889
0.5,22.85
0.33,24.97777778
0.31,26.61111111
0.33,26.72777778
0.32,26.77777778
0.32,27.12222222
0.32,27.11111111
0.34,27.13333333
0.38,26.95555556
0.47,24.02777778
0.51,22.40555556
0.6,19.93888889
0.59,19.21666667
0.63,18.27777778
0.68,16.95
0.67,15.97777778
0.67,15.46666667
0.76,13.9
0.71,14.97222222
0.67,14.85
0.82,12.79444444
0.82,14.96666667
0.64,18.75
0.49,22.17777778
0.45,23.88888889
0.35,25.79444444
0.34,26.08888889
0.29,26.45
0.31,26.53333333
0.26,26.42222222
0.27,26.79444444
0.27,26.73333333
0.31,26.06111111
0.4,23.91111111
0.46,20.47777778
0.56,17.88888889
0.58,17.89444444
0.59,17.82222222
0.65,17.09444444
0.72,15.56111111
0.79,14.85555556
0.79,15.02777778
0.92,14.46666667
0.9,14.88888889
0.93,14.88333333
0.81,16.02222222
0.68,18.74444444
0.5,22.08333333
0.41,23.7
0.41,23.75
0.39,24.95
0.34,25.97222222
0.35,26.62222222
0.36,25.06666667
0.34,26.06111111
0.35,26.00555556
0.34,26.06111111
0.41,23.86111111
0.54,20.41666667
0.61,18.79444444
0.68,17.06666667
0.8,16.21666667
0.81,15.4
0.83,14.8
0.86,14.48888889
0.83,14.17222222
0.93,12.62222222
0.89,12.43888889
0.93,12.06666667
0.76,16.86111111
0.59,20.57222222
0.53,22.71111111
0.49,23.96111111
0.39,26.10555556
0.36,26.82777778
0.29,27.7
0.29,27.62222222
0.25,28.40555556
0.25,28.35555556
0.29,28.43333333
0.29,27.68888889
0.44,25.04444444
0.48,22.99444444
0.53,21.05
0.63,18.93888889
0.55,20.32777778
1,3.877777778
0.96,4.344444444
1,4.783333333
0.96,6.494444444
0.96,3.627777778
1,1.194444444
1,0.044444444
1,-0.077777778
0.94,1.605555556
1,1.822222222
1,3.883333333
0.99,4.694444444
0.96,5.405555556
0.89,5.194444444
0.89,5.005555556
0.89,4.933333333
0.93,4.211111111
0.98,2.477777778
0.93,2.111111111
0.93,0.911111111
0.93,1.355555556
1,0.216666667
1,-0.055555556
0.96,-0.333333333
0.63,17.71666667
0.65,17.11666667
0.65,17.53333333
0.73,15.37222222
0.77,14.35555556
0.82,13.59444444
0.79,14.79444444
0.71,17.6
0.59,20.76111111
0.53,22.8
0.44,26.03888889
0.44,27.12777778
0.42,27.63888889
0.35,29.08333333
0.33,29.84444444
0.29,29.71666667
0.29,29.71111111
0.27,29.23888889
0.31,28.65
0.37,26.81111111
0.48,23.20555556
0.52,22.55
0.61,20.91111111
0.69,19.03333333
0.96,0.372222222
0.96,-1.122222222
0.92,-0.583333333
0.92,-0.705555556
0.89,-0.733333333
0.92,-1.216666667
0.92,-0.955555556
0.96,-0.961111111
0.95,-0.605555556
0.89,0.627777778
0.89,0.516666667
0.85,1.655555556
0.85,2.238888889
0.78,3.3
0.73,4.444444444
0.73,4.272222222
0.73,4.427777778
0.75,4.355555556
0.72,7.238888889
0.78,6.177777778
0.79,5.383333333
0.79,4.511111111
0.86,4.283333333
0.87,3.722222222
0.96,1.038888889
0.96,0.516666667
0.96,0.494444444
0.92,-0.088888889
0.93,1.1
0.93,0.666666667
0.9,0.7
0.9,0.438888889
0.84,1.983333333
0.86,2.411111111
0.86,2.177777778
0.87,2.377777778
0.93,2.916666667
1,2.377777778
0.99,2.761111111
0.93,3.716666667
1,4.127777778
0.99,4.405555556
1,4.35
1,4.344444444
0.99,5.138888889
1,4.755555556
1,4.983333333
1,4.283333333
1,3.938888889
1,3.472222222
1,3.916666667
0.96,3.9
1,3.8
1,3.844444444
1,3.711111111
1,5.266666667
0.94,5.566666667
1,4.994444444
0.89,5.911111111
0.85,8.194444444
0.83,7.055555556
0.82,6.866666667
0.82,7.388888889
0.82,7.516666667
0.81,7.594444444
0.81,7.377777778
0.76,8.694444444
0.76,6.827777778
0.81,5.727777778
0.85,4.411111111
0.89,3.005555556
0.83,2.533333333
0.85,1.116666667
0.85,0.427777778
0.89,-0.588888889
0.89,-0.538888889
0.91,0.072222222
0.92,-0.772222222
0.92,0.972222222
